Id,SalePrice
2736,133479.49934349363
2737,131043.2185001251
2738,127865.77436463824
2739,153128.45489608086
2740,136702.97005429823
2741,162716.56108377269
2742,154295.11876550745
2743,140360.22798530545
2744,142871.08936586056
2745,140331.64467905273
2746,148589.57082652903
2747,190944.28649720704
2748,117843.1229940213
2749,122656.2115905424
2750,155329.07993447816
2751,135286.20595648268
2752,232792.0917062769
2753,157339.73678217482
2754,145183.62424529655
2755,134313.166744295
2756,112802.01161187733
2757,79198.20655307599
2758,112802.01161187733
2759,172970.8388926451
2760,94859.12748704293
2761,132515.9041159754
2762,128999.00354616453
2763,187804.13396589854
2764,131965.4501515175
2765,274827.19442868297
2766,160681.7944048622
2767,82223.0576331547
2768,112512.00595795164
2769,125122.70605505965
2770,180299.3106154872
2771,122931.1434972896
2772,109074.4231321964
2773,155459.29639852952
2774,127763.2398830104
2775,111467.474473424
2776,163846.6676171675
2777,135916.74051068554
2778,108694.57451924217
2779,129856.52962860154
2780,83927.9898978504
2781,94918.24833058691
2782,95116.50557428741
2783,73576.88429285817
2784,114055.6334853697
2785,129206.82750407414
2786,86531.2414210042
2787,109846.30443949223
2788,68558.44636346644
2789,210848.98374212772
2790,61148.13236474087
2791,100329.55101858903
2792,77260.16968915705
2793,148648.3868384825
2794,90919.00290937354
2795,105754.59748573058
2796,98537.68338202561
2797,182430.38589157964
2798,107859.281723181
2799,120361.8648201121
2800,42332.387392020755
2801,94812.45261943468
2802,136017.90480096228
2803,162573.1988960029
2804,140077.84651348533
2805,93566.91331873636
2806,85633.25190796018
2807,209427.86669954748
2808,145396.4682250796
2809,137386.01045574716
2810,135430.9799884944
2811,155730.22140237884
2812,162353.39972101178
2813,140296.97865563375
2814,155830.24271086731
2815,78063.25027937442
2816,240181.3429545558
2817,153222.67679344703
2818,127134.07552015864
2819,140695.39616563002
2820,133100.31833553044
2821,94553.17649083785
2822,187382.03703671915
2823,173624.40790110375
2824,168490.20352688516
2825,182151.7942657292
2826,132223.62492030417
2827,166213.08807345078
2828,217560.60262099744
2829,179696.858718132
2830,213948.80617036534
2831,187838.2573876952
2832,252902.98807923152
2833,274815.1531667978
2834,201401.5684879922
2835,225442.5578635312
2836,196030.302877661
2837,183893.95175659287
2838,145588.8008009299
2839,189416.54270251511
2840,209992.7834951342
2841,213509.6840649451
2842,217752.67152130272
2843,174207.8525728779
2844,158184.1344034855
2845,131043.2185001251
2846,213509.6840649451
2847,196405.43391126898
2848,224888.38160734987
2849,190942.61887008976
2850,270003.9652399192
2851,236186.9564369077
2852,209992.7834951342
2853,250601.89119543892
2854,142203.76436922728
2855,209992.7834951342
2856,190198.50203084416
2857,172704.1246720688
2858,212765.5672256995
2859,134288.4570802903
2860,113930.51915607318
2861,109071.17802137397
2862,194459.51943990064
2863,122087.16282559026
2864,228034.8260005836
2865,151642.75416734818
2866,134120.4371508475
2867,111993.05387508064
2868,94836.28972862849
2869,98831.23878773933
2870,116204.3737648324
2871,92724.50165758986
2872,69667.43608069327
2873,95511.73210477227
2874,143006.79600971614
2875,114208.8721657314
2876,167292.8219840667
2877,146964.66620470583
2878,176253.46219678764
2879,146915.93898968262
2880,106731.89486433842
2881,165709.92643885573
2882,178696.5437691891
2883,191723.36271425945
2884,167655.19791099048
2885,186335.5849882219
2886,205583.6425479116
2887,84749.24912776792
2888,117238.36119980134
2889,10365.661554536186
2890,98435.14890039779
2891,138673.3820571958
2892,8593.195061078564
2893,60332.50444355949
2894,48780.97505879509
2895,337970.2794781204
2896,262121.44847671865
2897,215145.65823439957
2898,163140.24436199863
2899,202493.99079792568
2900,155753.13467934268
2901,251445.57635460657
2902,192888.5333414581
2903,308118.6814726634
2904,374668.0803240492
2905,80315.31383807679
2906,214323.80673941624
2907,109358.71858527981
2908,140437.44039020492
2909,142569.85675543337
2910,65792.12496175873
2911,79482.01604834847
2912,126111.42712677662
2913,87097.08045914539
2914,85057.8914751986
2915,85057.8914751986
2916,91006.22343911188
2917,166185.37588575814
2918,91209.12733481031
2919,250601.89119543892
